2024-10-07 01:10:21,322 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.01,2021
2024-10-07 01:10:21,324 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 01:10:21,324 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:10:21,415 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 01:10:21,416 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:10:21,417 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 01:10:21,634 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 01:10:21,867 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:10:23,079 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0104, 0.0142, 0.0002, KL_dist: 0.6567, 0.3051, 0.6499, param: [5.44259977 8.3001452  5.14403995 8.57240352], weights: [0.33311103 0.33307246 0.33381651], train_wt_loss:  36.4675, val_wt_loss: 37.2662, train_grp_loss: [11.80518823 13.07539799 10.73345362], val_grp_loss: [12.66677114 12.45251341 12.1461785 ], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6567, max_kl_dist_index: 0, max_train_grp_loss:  13.0754, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6668, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:18,238 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  12.1558, val_loss:  12.4236, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6581, 0.3059, 0.6511, param: [5.44565443 8.29123372 5.15780217 8.59274408], weights: [0.32538421 0.32709973 0.34751606], train_wt_loss:  36.4675, val_wt_loss: 37.2708, train_grp_loss: [11.80880489 13.07374212 10.72872718], val_grp_loss: [12.67273239 12.45077372 12.14659113], train_hist_grp_loss: [ 5.15717427  5.68301562 11.73759408], cur_train_grp_loss: [0.09446994 0.10459012 0.21457638], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6581, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6727, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:19,259 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  12.1559, val_loss:  12.4236, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6582, 0.3059, 0.6512, param: [5.44571029 8.29106925 5.15806492 8.59314295], weights: [0.32523762 0.32698544 0.34777694], train_wt_loss:  36.4676, val_wt_loss: 37.2709, train_grp_loss: [11.80886753 13.07371902 10.728635  ], val_grp_loss: [12.67284026 12.45075015 12.14659677], train_hist_grp_loss: [ 5.25164471  5.78760556 11.95216863], cur_train_grp_loss: [0.09447044 0.10458994 0.21457454], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6582, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6728, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:20,293 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  12.1559, val_loss:  12.4237, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6582, 0.3059, 0.6512, param: [5.44576608 8.29090492 5.15832778 8.59354238], weights: [0.32509099 0.32687111 0.3480379 ], train_wt_loss:  36.4676, val_wt_loss: 37.2710, train_grp_loss: [11.80892995 13.07369621 10.72854271], val_grp_loss: [12.67294795 12.45072692 12.14660232], train_hist_grp_loss: [ 5.34611565  5.89219531 12.16674133], cur_train_grp_loss: [0.09447094 0.10458975 0.2145727 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6582, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6729, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:21,321 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  12.1559, val_loss:  12.4237, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6582, 0.3060, 0.6512, param: [5.4458218  8.29074072 5.15859076 8.59394237], weights: [0.32494434 0.32675671 0.34829895], train_wt_loss:  36.4676, val_wt_loss: 37.2711, train_grp_loss: [11.80899217 13.07367371 10.72845031], val_grp_loss: [12.67305547 12.45070404 12.1466078 ], train_hist_grp_loss: [ 5.44058709  5.99678488 12.38131218], cur_train_grp_loss: [0.09447144 0.10458957 0.21457085], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6582, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6731, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:22,392 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  12.1559, val_loss:  12.4237, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6512, param: [5.44587746 8.29057665 5.15885386 8.59434293], weights: [0.32479766 0.32664226 0.34856008], train_wt_loss:  36.4676, val_wt_loss: 37.2712, train_grp_loss: [11.80905418 13.07365151 10.7283578 ], val_grp_loss: [12.67316282 12.4506815  12.14661319], train_hist_grp_loss: [ 5.53505903  6.10137427 12.59588119], cur_train_grp_loss: [0.09447194 0.10458939 0.21456901], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0737, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6732, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:23,445 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  12.1559, val_loss:  12.4238, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6513, param: [5.44593305 8.29041272 5.15911707 8.59474405], weights: [0.32465095 0.32652775 0.34882131], train_wt_loss:  36.4676, val_wt_loss: 37.2713, train_grp_loss: [11.80911598 13.07362962 10.72826518], val_grp_loss: [12.67327    12.45065931 12.14661851], train_hist_grp_loss: [ 5.62953146  6.20596348 12.81044834], cur_train_grp_loss: [0.09447243 0.10458921 0.21456716], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6733, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:24,483 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  12.1559, val_loss:  12.4238, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6513, param: [5.44598857 8.29024893 5.1593804  8.59514573], weights: [0.32450421 0.32641318 0.34908261], train_wt_loss:  36.4676, val_wt_loss: 37.2714, train_grp_loss: [11.80917758 13.07360803 10.72817245], val_grp_loss: [12.67337702 12.45063747 12.14662375], train_hist_grp_loss: [ 5.72400439  6.31055252 13.02501365], cur_train_grp_loss: [0.09447293 0.10458904 0.2145653 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6734, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:25,540 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  12.1559, val_loss:  12.4238, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6513, param: [5.44604403 8.29008527 5.15964384 8.59554798], weights: [0.32435744 0.32629855 0.349344  ], train_wt_loss:  36.4676, val_wt_loss: 37.2715, train_grp_loss: [11.80923896 13.07358674 10.7280796 ], val_grp_loss: [12.67348386 12.45061596 12.14662891], train_hist_grp_loss: [ 5.81847781  6.41514138 13.23957709], cur_train_grp_loss: [0.09447342 0.10458886 0.21456345], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6735, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:26,534 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  12.1559, val_loss:  12.4239, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6584, 0.3060, 0.6513, param: [5.44609942 8.28992174 5.1599074  8.5959508 ], weights: [0.32421065 0.32618387 0.34960548], train_wt_loss:  36.4676, val_wt_loss: 37.2716, train_grp_loss: [11.80930014 13.07356576 10.72798665], val_grp_loss: [12.67359053 12.45059481 12.14663399], train_hist_grp_loss: [ 5.91295172  6.51973008 13.45413869], cur_train_grp_loss: [0.09447391 0.10458869 0.21456159], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6584, max_kl_dist_index: 0, max_train_grp_loss:  13.0736, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6736, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:27,556 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  12.1559, val_loss:  12.4239, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6584, 0.3060, 0.6514, param: [5.44615474 8.28975834 5.16017108 8.59635418], weights: [0.32406383 0.32606913 0.34986705], train_wt_loss:  36.4676, val_wt_loss: 37.2717, train_grp_loss: [11.80936112 13.07354508 10.72789358], val_grp_loss: [12.67369703 12.450574   12.14663899], train_hist_grp_loss: [ 6.00742613  6.6243186  13.66869842], cur_train_grp_loss: [0.0944744  0.10458853 0.21455973], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6584, max_kl_dist_index: 0, max_train_grp_loss:  13.0735, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6737, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:28,608 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  12.1559, val_loss:  12.4239, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6584, 0.3061, 0.6514, param: [5.44621    8.28959508 5.16043488 8.59675812], weights: [0.32391697 0.32595433 0.35012869], train_wt_loss:  36.4676, val_wt_loss: 37.2718, train_grp_loss: [11.80942188 13.0735247  10.7278004 ], val_grp_loss: [12.67380336 12.45055353 12.14664391], train_hist_grp_loss: [ 6.10190101  6.72890696 13.88325629], cur_train_grp_loss: [0.09447489 0.10458836 0.21455787], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6584, max_kl_dist_index: 0, max_train_grp_loss:  13.0735, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6738, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:29,631 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  12.1559, val_loss:  12.4239, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6514, param: [5.44626519 8.28943196 5.16069879 8.59716263], weights: [0.32377009 0.32583948 0.35039043], train_wt_loss:  36.4676, val_wt_loss: 37.2718, train_grp_loss: [11.80948244 13.07350463 10.72770711], val_grp_loss: [12.67390952 12.45053341 12.14664875], train_hist_grp_loss: [ 6.19637639  6.83349516 14.0978123 ], cur_train_grp_loss: [0.09447538 0.1045882  0.21455601], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0735, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6739, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:30,634 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  12.1559, val_loss:  12.4240, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6514, param: [5.44632031 8.28926896 5.16096282 8.5975677 ], weights: [0.32362319 0.32572457 0.35065224], train_wt_loss:  36.4676, val_wt_loss: 37.2719, train_grp_loss: [11.8095428  13.07348486 10.72761371], val_grp_loss: [12.67401551 12.45051364 12.14665352], train_hist_grp_loss: [ 6.29085225  6.9380832  14.31236644], cur_train_grp_loss: [0.09447586 0.10458804 0.21455414], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0735, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6740, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:31,678 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  12.1559, val_loss:  12.4240, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6515, param: [5.44637536 8.2891061  5.16122697 8.59797334], weights: [0.32347625 0.3256096  0.35091415], train_wt_loss:  36.4676, val_wt_loss: 37.2720, train_grp_loss: [11.80960294 13.0734654  10.72752019], val_grp_loss: [12.67412133 12.45049421 12.1466582 ], train_hist_grp_loss: [ 6.38532859  7.04267108 14.52691872], cur_train_grp_loss: [0.09447634 0.10458788 0.21455227], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0735, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6741, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:32,691 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  12.1559, val_loss:  12.4240, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6515, param: [5.44643035 8.28894338 5.16149123 8.59837955], weights: [0.32332929 0.32549458 0.35117613], train_wt_loss:  36.4676, val_wt_loss: 37.2721, train_grp_loss: [11.80966288 13.07344624 10.72742657], val_grp_loss: [12.67422698 12.45047513 12.14666281], train_hist_grp_loss: [ 6.47980541  7.1472588  14.74146912], cur_train_grp_loss: [0.09447682 0.10458772 0.2145504 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6742, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:33,729 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  68, train_loss:  12.1559, val_loss:  12.4241, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6586, 0.3061, 0.6515, param: [5.44648527 8.28878079 5.16175561 8.59878632], weights: [0.3231823  0.3253795  0.35143821], train_wt_loss:  36.4676, val_wt_loss: 37.2722, train_grp_loss: [11.80972261 13.07342738 10.72733283], val_grp_loss: [12.67433246 12.45045639 12.14666734], train_hist_grp_loss: [ 6.57428272  7.25184637 14.95601765], cur_train_grp_loss: [0.0944773  0.10458757 0.21454853], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6586, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6743, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:34,750 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  69, train_loss:  12.1559, val_loss:  12.4241, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6586, 0.3062, 0.6515, param: [5.44654013 8.28861833 5.16202011 8.59919366], weights: [0.32303528 0.32526436 0.35170036], train_wt_loss:  36.4676, val_wt_loss: 37.2723, train_grp_loss: [11.80978214 13.07340883 10.72723898], val_grp_loss: [12.67443776 12.450438   12.14667179], train_hist_grp_loss: [ 6.6687605   7.35643379 15.17056431], cur_train_grp_loss: [0.09447778 0.10458742 0.21454666], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6586, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6744, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:35,774 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  70, train_loss:  12.1559, val_loss:  12.4241, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6586, 0.3062, 0.6516, param: [5.44659491 8.288456   5.16228472 8.59960157], weights: [0.32288823 0.32514917 0.3519626 ], train_wt_loss:  36.4676, val_wt_loss: 37.2724, train_grp_loss: [11.80984145 13.07339059 10.72714502], val_grp_loss: [12.6745429  12.45041996 12.14667616], train_hist_grp_loss: [ 6.76323876  7.46102106 15.38510909], cur_train_grp_loss: [0.09447826 0.10458727 0.21454478], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6586, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6745, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:36,816 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  71, train_loss:  12.1559, val_loss:  12.4242, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6516, param: [5.44664963 8.28829381 5.16254945 8.60001004], weights: [0.32274116 0.32503392 0.35222493], train_wt_loss:  36.4676, val_wt_loss: 37.2725, train_grp_loss: [11.80990056 13.07337264 10.72705095], val_grp_loss: [12.67464787 12.45040226 12.14668045], train_hist_grp_loss: [ 6.85771749  7.56560818 15.59965199], cur_train_grp_loss: [0.09447873 0.10458712 0.2145429 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6746, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:37,812 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  72, train_loss:  12.1559, val_loss:  12.4242, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6516, param: [5.44670428 8.28813175 5.16281431 8.60041908], weights: [0.32259405 0.32491861 0.35248734], train_wt_loss:  36.4676, val_wt_loss: 37.2726, train_grp_loss: [11.80995947 13.07335501 10.72695677], val_grp_loss: [12.67475267 12.45038491 12.14668466], train_hist_grp_loss: [ 6.95219669  7.67019517 15.81419301], cur_train_grp_loss: [0.0944792  0.10458698 0.21454102], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0734, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6748, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:38,812 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  73, train_loss:  12.1559, val_loss:  12.4242, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6516, param: [5.44675887 8.28796982 5.16307927 8.60082869], weights: [0.32244692 0.32480325 0.35274983], train_wt_loss:  36.4676, val_wt_loss: 37.2727, train_grp_loss: [11.81001816 13.07333767 10.72686247], val_grp_loss: [12.6748573  12.4503679  12.14668879], train_hist_grp_loss: [ 7.04667637  7.77478201 16.02873214], cur_train_grp_loss: [0.09447968 0.10458684 0.21453914], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0733, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6749, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:39,832 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  74, train_loss:  12.1559, val_loss:  12.4243, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6517, param: [5.44681338 8.28780803 5.16334436 8.60123886], weights: [0.32229977 0.32468783 0.3530124 ], train_wt_loss:  36.4676, val_wt_loss: 37.2728, train_grp_loss: [11.81007665 13.07332064 10.72676807], val_grp_loss: [12.67496176 12.45035124 12.14669285], train_hist_grp_loss: [ 7.14115651  7.87936871 16.24326939], cur_train_grp_loss: [0.09448015 0.1045867  0.21453725], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0733, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6750, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:11:40,853 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  75, train_loss:  12.1559, val_loss:  12.4243, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6588, 0.3062, 0.6517, param: [5.44686783 8.28764637 5.16360956 8.6016496 ], weights: [0.32215258 0.32457235 0.35327506], train_wt_loss:  36.4676, val_wt_loss: 37.2729, train_grp_loss: [11.81013494 13.07330392 10.72667355], val_grp_loss: [12.67506605 12.45033493 12.14669683], train_hist_grp_loss: [ 7.23563713  7.98395527 16.45780475], cur_train_grp_loss: [0.09448061 0.10458657 0.21453536], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6588, max_kl_dist_index: 0, max_train_grp_loss:  13.0733, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6751, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
